OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,PrimeDelivery,WarehouseLocation
AMA-517236,PID-3892,Shoes,Books,5,287.46,2031-09-11,CUST-5735,Jane,customer18@example.com,+91-9265638906,"462 Street, City-70, State-7",2031-09-15,In Transit,Amazon,True,South
AMA-380446,PID-1212,Watch,Fashion,10,481.56,2031-09-12,CUST-7496,John,customer392@example.com,+91-9565006441,"368 Street, City-31, State-3",2031-09-16,Delivered,Amazon,True,South
AMA-770278,PID-8571,Book,Books,7,618.38,2031-09-13,CUST-1390,Chris,customer553@example.com,+91-8598711253,"224 Street, City-68, State-1",2031-09-17,Cancelled,Amazon,True,West
AMA-931791,PID-7136,Headphones,Fashion,7,583.0,2031-09-14,CUST-2303,Sam,customer87@example.com,+91-7884688424,"201 Street, City-13, State-1",2031-09-18,In Transit,Amazon,True,West
AMA-589899,PID-3885,Headphones,Fashion,1,963.37,2031-09-17,CUST-4327,Alex,customer493@example.com,+91-9164182578,"274 Street, City-87, State-16",2031-09-21,Delivered,Amazon,True,North
AMA-561063,PID-8787,Laptop,Books,10,683.07,2031-09-24,CUST-5732,Taylor,customer516@example.com,+91-7501570912,"66 Street, City-81, State-29",2031-09-28,In Transit,Amazon,True,East
AMA-182204,PID-6573,Watch,Accessories,8,328.66,2031-09-25,CUST-3083,Chris,customer901@example.com,+91-8920339176,"39 Street, City-58, State-10",2031-09-29,Cancelled,Amazon,True,East
AMA-405963,PID-5410,Book,Books,1,940.97,2031-09-27,CUST-7970,Alex,customer651@example.com,+91-9565303816,"470 Street, City-5, State-18",2031-10-01,Cancelled,Amazon,True,West
AMA-677300,PID-3108,Watch,Books,6,797.67,2031-09-29,CUST-4713,Chris,customer747@example.com,+91-7960659114,"411 Street, City-34, State-12",2031-10-03,Cancelled,Amazon,False,East
AMA-935776,PID-1079,Shoes,Accessories,8,735.71,2031-10-03,CUST-1032,Taylor,customer787@example.com,+91-7188436246,"28 Street, City-13, State-13",2031-10-07,Delivered,Amazon,True,West
AMA-290757,PID-9931,Headphones,Books,10,708.3,2031-10-04,CUST-8800,Taylor,customer217@example.com,+91-8112044539,"9 Street, City-71, State-12",2031-10-08,Cancelled,Amazon,True,North
AMA-137854,PID-6988,Watch,Electronics,2,177.37,2031-10-06,CUST-9088,John,customer922@example.com,+91-9330364604,"370 Street, City-34, State-10",2031-10-10,Cancelled,Amazon,False,West
AMA-984367,PID-4140,Headphones,Accessories,2,673.88,2031-10-07,CUST-5910,Chris,customer157@example.com,+91-8446527035,"394 Street, City-1, State-17",2031-10-11,Cancelled,Amazon,True,South
AMA-451077,PID-9843,Watch,Electronics,8,730.27,2031-10-08,CUST-3084,Alex,customer763@example.com,+91-9920138221,"136 Street, City-23, State-23",2031-10-12,Cancelled,Amazon,False,East
AMA-584413,PID-7498,Shoes,Fashion,6,131.33,2031-10-09,CUST-1792,Chris,customer986@example.com,+91-7577939590,"16 Street, City-5, State-14",2031-10-13,Cancelled,Amazon,False,North
AMA-350693,PID-1713,Phone,Electronics,7,142.75,2031-10-10,CUST-1384,Sam,customer974@example.com,+91-8809416935,"255 Street, City-56, State-8",2031-10-14,Delivered,Amazon,False,North
AMA-604049,PID-1178,Phone,Fashion,9,909.77,2031-10-12,CUST-3255,Sam,customer897@example.com,+91-9882371739,"250 Street, City-100, State-15",2031-10-16,Delivered,Amazon,False,East
AMA-904563,PID-1673,Phone,Accessories,9,210.46,2031-10-13,CUST-6381,Taylor,customer627@example.com,+91-8640289820,"482 Street, City-43, State-7",2031-10-17,Delivered,Amazon,False,West
AMA-959742,PID-8673,Laptop,Accessories,2,178.24,2031-10-15,CUST-7856,Taylor,customer266@example.com,+91-7392431967,"488 Street, City-79, State-3",2031-10-19,Delivered,Amazon,False,North
AMA-948449,PID-7183,Book,Books,3,909.96,2031-10-16,CUST-3786,Jane,customer79@example.com,+91-8850799769,"305 Street, City-99, State-19",2031-10-20,Cancelled,Amazon,True,South
AMA-201092,PID-6147,Watch,Fashion,9,206.23,2031-10-17,CUST-5899,Jane,customer819@example.com,+91-9206276721,"445 Street, City-81, State-17",2031-10-21,Delivered,Amazon,True,East
AMA-613986,PID-2173,Shoes,Books,9,714.51,2031-10-21,CUST-4937,Sam,customer669@example.com,+91-8429865499,"449 Street, City-37, State-15",2031-10-25,Cancelled,Amazon,True,East
AMA-589306,PID-3032,Watch,Books,2,511.4,2031-10-26,CUST-4695,Taylor,customer87@example.com,+91-7934807538,"183 Street, City-35, State-30",2031-10-30,In Transit,Amazon,True,West
AMA-264621,PID-6047,Book,Fashion,5,559.08,2031-10-29,CUST-2921,Alex,customer48@example.com,+91-7387182324,"115 Street, City-30, State-6",2031-11-02,Cancelled,Amazon,True,West
AMA-562456,PID-4459,Shoes,Books,9,604.79,2031-10-30,CUST-9148,Jane,customer274@example.com,+91-8897950656,"352 Street, City-29, State-30",2031-11-03,Cancelled,Amazon,False,South
AMA-992952,PID-7016,Headphones,Accessories,2,926.45,2031-11-03,CUST-6484,Alex,customer55@example.com,+91-9582918294,"157 Street, City-100, State-27",2031-11-07,Cancelled,Amazon,False,West
AMA-243479,PID-4623,Book,Books,6,698.63,2031-11-05,CUST-3489,Chris,customer169@example.com,+91-8560406845,"229 Street, City-76, State-30",2031-11-09,Cancelled,Amazon,False,East
AMA-636298,PID-7956,Laptop,Electronics,8,988.15,2031-11-10,CUST-9220,Taylor,customer835@example.com,+91-8770348597,"48 Street, City-26, State-17",2031-11-14,Cancelled,Amazon,False,West
AMA-437137,PID-6212,Watch,Fashion,6,653.21,2031-11-12,CUST-4112,Chris,customer74@example.com,+91-7659613404,"331 Street, City-17, State-12",2031-11-16,Cancelled,Amazon,False,East
AMA-708847,PID-1308,Headphones,Fashion,10,153.11,2031-11-14,CUST-4544,John,customer766@example.com,+91-9119372841,"42 Street, City-55, State-17",2031-11-18,Cancelled,Amazon,False,West
AMA-282532,PID-9347,Watch,Fashion,1,525.35,2031-11-16,CUST-7969,Taylor,customer641@example.com,+91-8270632471,"287 Street, City-42, State-11",2031-11-20,Cancelled,Amazon,True,South
AMA-875668,PID-2942,Phone,Electronics,2,640.33,2031-11-19,CUST-6898,John,customer522@example.com,+91-8358888697,"491 Street, City-31, State-21",2031-11-23,Delivered,Amazon,False,North
AMA-283149,PID-2273,Laptop,Electronics,5,379.5,2031-11-20,CUST-1418,John,customer276@example.com,+91-8468951702,"119 Street, City-90, State-2",2031-11-24,Cancelled,Amazon,True,East
AMA-102576,PID-4728,Phone,Fashion,2,388.91,2031-11-23,CUST-2886,Taylor,customer627@example.com,+91-7135110278,"404 Street, City-44, State-22",2031-11-27,Delivered,Amazon,True,East
AMA-729979,PID-1458,Watch,Books,10,426.05,2031-11-24,CUST-5611,Chris,customer23@example.com,+91-8098382091,"107 Street, City-88, State-9",2031-11-28,In Transit,Amazon,False,East
AMA-710561,PID-2944,Shoes,Books,2,228.89,2031-11-25,CUST-2807,John,customer534@example.com,+91-7477708147,"179 Street, City-68, State-6",2031-11-29,In Transit,Amazon,False,South
AMA-617802,PID-9823,Shoes,Accessories,2,762.12,2031-11-28,CUST-4132,Alex,customer345@example.com,+91-9034892870,"38 Street, City-14, State-29",2031-12-02,In Transit,Amazon,False,West
AMA-502708,PID-3172,Laptop,Accessories,10,998.92,2031-11-30,CUST-9113,Jane,customer922@example.com,+91-8063508094,"365 Street, City-53, State-20",2031-12-04,In Transit,Amazon,True,East
AMA-962164,PID-3698,Laptop,Electronics,7,638.56,2031-12-04,CUST-6930,Sam,customer657@example.com,+91-8262904350,"11 Street, City-28, State-12",2031-12-08,In Transit,Amazon,True,East
AMA-872017,PID-3155,Shoes,Electronics,9,263.55,2031-12-06,CUST-5913,Taylor,customer233@example.com,+91-7924581788,"10 Street, City-19, State-5",2031-12-10,Delivered,Amazon,True,East
AMA-698013,PID-2472,Phone,Electronics,5,745.4,2031-12-10,CUST-6235,Taylor,customer229@example.com,+91-9875399528,"446 Street, City-99, State-6",2031-12-14,Delivered,Amazon,False,South
AMA-577486,PID-8199,Watch,Books,5,111.95,2031-12-11,CUST-7671,Jane,customer176@example.com,+91-9562251275,"13 Street, City-76, State-18",2031-12-15,In Transit,Amazon,False,North
AMA-426221,PID-7261,Laptop,Books,2,982.4,2031-12-12,CUST-8863,Taylor,customer590@example.com,+91-7969083422,"73 Street, City-55, State-26",2031-12-16,Delivered,Amazon,False,West
AMA-945006,PID-8407,Watch,Fashion,4,796.55,2031-12-13,CUST-6425,John,customer604@example.com,+91-7454341311,"48 Street, City-95, State-2",2031-12-17,Delivered,Amazon,False,South
AMA-110824,PID-3256,Shoes,Accessories,8,302.82,2031-12-14,CUST-5662,John,customer995@example.com,+91-7540248077,"69 Street, City-27, State-5",2031-12-18,Cancelled,Amazon,False,West
AMA-546465,PID-5302,Watch,Books,9,395.17,2031-12-15,CUST-5682,Jane,customer890@example.com,+91-7011970340,"164 Street, City-27, State-4",2031-12-19,Cancelled,Amazon,False,West
AMA-426129,PID-8448,Shoes,Fashion,9,146.06,2031-12-16,CUST-8392,John,customer773@example.com,+91-7516005887,"448 Street, City-40, State-29",2031-12-20,Delivered,Amazon,False,West
AMA-131214,PID-7213,Headphones,Accessories,2,667.07,2031-12-17,CUST-9761,John,customer232@example.com,+91-8275080562,"180 Street, City-52, State-1",2031-12-21,Cancelled,Amazon,False,South
AMA-681774,PID-2767,Phone,Accessories,4,239.92,2031-12-19,CUST-5207,Taylor,customer686@example.com,+91-8199194082,"211 Street, City-33, State-7",2031-12-23,Delivered,Amazon,False,West
AMA-889403,PID-6719,Shoes,Accessories,3,382.89,2031-12-20,CUST-6535,Alex,customer200@example.com,+91-9302902995,"133 Street, City-23, State-7",2031-12-24,In Transit,Amazon,True,South
AMA-740153,PID-6757,Phone,Fashion,4,540.87,2031-12-25,CUST-8474,Jane,customer933@example.com,+91-8683574827,"195 Street, City-96, State-27",2031-12-29,In Transit,Amazon,False,West
AMA-295103,PID-3553,Watch,Books,7,114.41,2031-12-28,CUST-6093,Alex,customer913@example.com,+91-9428662829,"164 Street, City-77, State-9",2032-01-01,Delivered,Amazon,True,East
AMA-576301,PID-8895,Laptop,Electronics,3,901.39,2031-12-30,CUST-4144,Chris,customer613@example.com,+91-8676210223,"418 Street, City-38, State-17",2032-01-03,Delivered,Amazon,False,West
AMA-941284,PID-1306,Laptop,Accessories,2,257.04,2031-12-31,CUST-1468,Taylor,customer600@example.com,+91-8768825372,"368 Street, City-43, State-17",2032-01-04,In Transit,Amazon,True,South
AMA-436049,PID-5379,Phone,Accessories,5,250.54,2032-01-01,CUST-5827,Alex,customer257@example.com,+91-8881672179,"80 Street, City-91, State-19",2032-01-05,In Transit,Amazon,True,East
AMA-530869,PID-9901,Laptop,Fashion,10,540.4,2032-01-02,CUST-2419,Alex,customer612@example.com,+91-9534743394,"367 Street, City-85, State-24",2032-01-06,In Transit,Amazon,False,West
AMA-195952,PID-2357,Shoes,Books,2,373.85,2032-01-03,CUST-8073,Taylor,customer285@example.com,+91-9599307440,"107 Street, City-83, State-25",2032-01-07,Delivered,Amazon,False,North
AMA-947304,PID-1768,Laptop,Accessories,6,740.15,2032-01-04,CUST-3307,Sam,customer91@example.com,+91-9458352579,"64 Street, City-49, State-17",2032-01-08,Cancelled,Amazon,False,North
AMA-971072,PID-5423,Headphones,Books,9,816.11,2032-01-06,CUST-1253,Alex,customer654@example.com,+91-7937504181,"434 Street, City-51, State-15",2032-01-10,Cancelled,Amazon,True,South
AMA-976446,PID-2305,Phone,Fashion,8,861.31,2032-01-09,CUST-8115,Sam,customer536@example.com,+91-9990656727,"418 Street, City-49, State-15",2032-01-13,In Transit,Amazon,False,South
AMA-693200,PID-2446,Book,Accessories,1,183.16,2032-01-13,CUST-6526,Taylor,customer326@example.com,+91-8294761954,"476 Street, City-15, State-15",2032-01-17,Delivered,Amazon,False,East
AMA-931792,PID-5506,Watch,Books,9,387.61,2032-01-17,CUST-6325,Sam,customer6@example.com,+91-7551868620,"50 Street, City-19, State-25",2032-01-21,In Transit,Amazon,True,South
AMA-938681,PID-2968,Phone,Accessories,2,874.14,2032-01-20,CUST-9532,Alex,customer11@example.com,+91-9313584690,"163 Street, City-66, State-12",2032-01-24,In Transit,Amazon,True,North
AMA-373084,PID-3923,Book,Electronics,5,120.45,2032-01-22,CUST-9460,Chris,customer292@example.com,+91-9913776018,"231 Street, City-83, State-7",2032-01-26,Cancelled,Amazon,False,North
AMA-858292,PID-6627,Watch,Books,9,660.15,2032-01-24,CUST-4575,John,customer620@example.com,+91-9080923842,"158 Street, City-73, State-18",2032-01-28,In Transit,Amazon,False,East
AMA-293543,PID-8833,Headphones,Fashion,10,119.49,2032-01-25,CUST-8675,Sam,customer293@example.com,+91-8674888901,"368 Street, City-13, State-23",2032-01-29,Cancelled,Amazon,True,North
AMA-743349,PID-4040,Phone,Electronics,7,959.43,2032-01-26,CUST-3437,John,customer747@example.com,+91-7144077281,"304 Street, City-18, State-3",2032-01-30,In Transit,Amazon,False,South
AMA-116972,PID-2116,Headphones,Fashion,3,867.39,2032-01-27,CUST-1234,Chris,customer490@example.com,+91-9392383600,"255 Street, City-21, State-28",2032-01-31,Delivered,Amazon,True,North
AMA-451748,PID-5112,Shoes,Fashion,3,405.24,2032-01-29,CUST-8022,Taylor,customer851@example.com,+91-9951501869,"247 Street, City-53, State-3",2032-02-02,Delivered,Amazon,False,South
AMA-680612,PID-3249,Headphones,Fashion,9,838.7,2032-01-30,CUST-4417,Chris,customer766@example.com,+91-9304206338,"466 Street, City-65, State-14",2032-02-03,In Transit,Amazon,True,West
AMA-269041,PID-4422,Book,Fashion,7,544.85,2032-02-04,CUST-1400,John,customer279@example.com,+91-8829796278,"180 Street, City-70, State-12",2032-02-08,Cancelled,Amazon,False,North
AMA-522111,PID-5358,Shoes,Books,10,705.36,2032-02-05,CUST-6476,Taylor,customer945@example.com,+91-7267739332,"138 Street, City-79, State-20",2032-02-09,Cancelled,Amazon,False,West
AMA-412260,PID-7320,Watch,Fashion,9,734.92,2032-02-08,CUST-9882,John,customer518@example.com,+91-7068299000,"2 Street, City-27, State-20",2032-02-12,Delivered,Amazon,False,West
AMA-509835,PID-6629,Shoes,Accessories,5,944.13,2032-02-10,CUST-2230,Chris,customer205@example.com,+91-8429663444,"36 Street, City-60, State-27",2032-02-14,Delivered,Amazon,True,West
AMA-612230,PID-2265,Laptop,Books,7,665.78,2032-02-12,CUST-7216,John,customer68@example.com,+91-8704269474,"194 Street, City-89, State-16",2032-02-16,In Transit,Amazon,True,North
AMA-561513,PID-1149,Headphones,Electronics,3,934.21,2032-02-14,CUST-3816,Taylor,customer322@example.com,+91-8256554258,"150 Street, City-64, State-26",2032-02-18,Cancelled,Amazon,False,East
AMA-114318,PID-4524,Watch,Books,5,544.76,2032-02-18,CUST-8670,Alex,customer773@example.com,+91-9600956194,"71 Street, City-41, State-4",2032-02-22,In Transit,Amazon,False,North
AMA-701582,PID-6092,Headphones,Fashion,2,138.14,2032-02-19,CUST-1055,Chris,customer700@example.com,+91-7636429599,"86 Street, City-2, State-20",2032-02-23,Cancelled,Amazon,True,West
AMA-359843,PID-1373,Shoes,Books,4,578.57,2032-02-25,CUST-5752,John,customer367@example.com,+91-7094179964,"495 Street, City-5, State-3",2032-02-29,Cancelled,Amazon,False,South
AMA-660266,PID-7150,Phone,Accessories,6,763.64,2032-02-27,CUST-7703,Chris,customer335@example.com,+91-9269171230,"390 Street, City-53, State-10",2032-03-02,Delivered,Amazon,False,South
AMA-621040,PID-6910,Laptop,Fashion,7,670.33,2032-02-29,CUST-8572,Taylor,customer540@example.com,+91-9635065576,"206 Street, City-72, State-13",2032-03-04,In Transit,Amazon,True,East
AMA-775755,PID-4299,Laptop,Accessories,3,497.64,2032-03-01,CUST-3203,Sam,customer228@example.com,+91-8770393066,"175 Street, City-26, State-16",2032-03-05,Delivered,Amazon,False,West
AMA-138188,PID-7092,Laptop,Electronics,8,290.82,2032-03-02,CUST-2313,Sam,customer44@example.com,+91-7149277620,"408 Street, City-63, State-21",2032-03-06,Delivered,Amazon,False,East
AMA-860980,PID-8237,Phone,Electronics,4,284.17,2032-03-03,CUST-2228,Alex,customer296@example.com,+91-8998029330,"100 Street, City-49, State-19",2032-03-07,Delivered,Amazon,False,South
AMA-256910,PID-8827,Shoes,Books,9,778.05,2032-03-07,CUST-4051,Jane,customer192@example.com,+91-8585834439,"41 Street, City-1, State-24",2032-03-11,In Transit,Amazon,False,North
AMA-714689,PID-6720,Watch,Accessories,6,749.82,2032-03-09,CUST-5402,Alex,customer113@example.com,+91-7121075173,"158 Street, City-15, State-6",2032-03-13,In Transit,Amazon,False,North
AMA-335866,PID-8146,Book,Accessories,2,913.57,2032-03-10,CUST-3101,Chris,customer217@example.com,+91-7397623116,"404 Street, City-53, State-25",2032-03-14,Delivered,Amazon,True,South
AMA-783473,PID-4307,Book,Electronics,8,918.57,2032-03-13,CUST-7011,John,customer424@example.com,+91-9672214505,"338 Street, City-2, State-29",2032-03-17,Delivered,Amazon,False,South
AMA-290036,PID-1490,Headphones,Accessories,9,153.56,2032-03-14,CUST-5366,John,customer517@example.com,+91-7675725177,"105 Street, City-2, State-2",2032-03-18,Cancelled,Amazon,False,South
AMA-930433,PID-1996,Shoes,Fashion,2,196.72,2032-03-16,CUST-7757,John,customer732@example.com,+91-7370055747,"492 Street, City-34, State-11",2032-03-20,Delivered,Amazon,False,North
AMA-335842,PID-9012,Phone,Fashion,8,523.5,2032-03-17,CUST-8677,Sam,customer456@example.com,+91-9820520251,"55 Street, City-9, State-29",2032-03-21,Delivered,Amazon,False,West
AMA-461975,PID-1121,Watch,Books,7,144.99,2032-03-18,CUST-1701,Taylor,customer578@example.com,+91-7905236254,"305 Street, City-94, State-14",2032-03-22,Cancelled,Amazon,True,West
AMA-169352,PID-1309,Headphones,Accessories,10,724.15,2032-03-19,CUST-2964,Jane,customer574@example.com,+91-7955569398,"419 Street, City-80, State-26",2032-03-23,Delivered,Amazon,False,West
AMA-190220,PID-6221,Watch,Fashion,1,973.67,2032-03-24,CUST-5139,Alex,customer188@example.com,+91-9786028125,"382 Street, City-96, State-10",2032-03-28,Cancelled,Amazon,True,South
AMA-143624,PID-8942,Phone,Books,1,443.47,2032-03-27,CUST-6471,Taylor,customer147@example.com,+91-7951874049,"388 Street, City-60, State-25",2032-03-31,Delivered,Amazon,True,North
AMA-262489,PID-2346,Laptop,Accessories,2,444.44,2032-03-28,CUST-4844,Jane,customer498@example.com,+91-9512072226,"145 Street, City-81, State-24",2032-04-01,Delivered,Amazon,True,West
AMA-892241,PID-1260,Laptop,Electronics,1,255.89,2032-03-29,CUST-2616,Alex,customer992@example.com,+91-9939227227,"92 Street, City-98, State-28",2032-04-02,Delivered,Amazon,True,East
AMA-787764,PID-7769,Watch,Accessories,4,471.29,2032-03-31,CUST-5193,Taylor,customer412@example.com,+91-9630607300,"407 Street, City-9, State-30",2032-04-04,In Transit,Amazon,False,West
AMA-294177,PID-1512,Shoes,Books,3,594.94,2032-04-01,CUST-9656,Alex,customer507@example.com,+91-8159853316,"482 Street, City-95, State-12",2032-04-05,In Transit,Amazon,True,South
AMA-933335,PID-2782,Laptop,Books,6,626.34,2032-04-03,CUST-4345,Chris,customer792@example.com,+91-8424891433,"143 Street, City-73, State-1",2032-04-07,In Transit,Amazon,True,West
AMA-956613,PID-6771,Watch,Electronics,7,899.05,2032-04-05,CUST-7630,Alex,customer97@example.com,+91-7926400333,"355 Street, City-4, State-7",2032-04-09,Delivered,Amazon,False,North
AMA-686135,PID-1816,Watch,Fashion,7,918.72,2032-04-07,CUST-8502,Chris,customer237@example.com,+91-8552291227,"259 Street, City-88, State-16",2032-04-11,Delivered,Amazon,False,West
AMA-354589,PID-8042,Book,Books,7,698.35,2032-04-09,CUST-1649,Taylor,customer890@example.com,+91-7495637678,"285 Street, City-92, State-20",2032-04-13,In Transit,Amazon,False,South
AMA-760932,PID-2973,Watch,Fashion,9,209.86,2032-04-10,CUST-3531,John,customer798@example.com,+91-9208881928,"260 Street, City-47, State-19",2032-04-14,Delivered,Amazon,True,South
AMA-806846,PID-4257,Watch,Books,9,298.11,2032-04-11,CUST-4114,Jane,customer314@example.com,+91-9779341574,"192 Street, City-56, State-30",2032-04-15,Delivered,Amazon,True,South
AMA-751803,PID-2721,Shoes,Fashion,6,170.32,2032-04-13,CUST-7877,Alex,customer668@example.com,+91-8454457028,"430 Street, City-38, State-29",2032-04-17,In Transit,Amazon,False,West
